seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr8	131455936	131455958	23	*	X8115	50807	131064351	131455906	391556	-	29	upstream	29	ASAP1
chr8	132916322	132916514	193	*	X8116	23167	132916356	133025886	109531	+	0	overlapStart	0	EFR3A
chr8	133787688	133787723	36	*	X8117	51105	133787604	133861052	73449	+	0	inside	83	PHF20L1
chr8	133787760	133787774	15	*	X8118	51105	133787604	133861052	73449	+	0	inside	155	PHF20L1
chr8	135725044	135725558	515	*	X8120	57623	135490031	135725292	235262	-	0	overlapStart	0	ZFAT
chr8	141521208	141521604	397	*	X8125	54108	141521397	141527252	5856	+	0	overlapStart	0	CHRAC1
chr8	143751270	143751454	185	*	X8131	8000	143751726	143764145	12420	+	271	upstream	271	PSCA
chr8	143751270	143751454	185	*	X8131	8629	143738874	143751401	12528	-	0	overlapStart	0	JRK
chr8	144373291	144373378	88	*	X8133	79943	144373559	144382120	8562	+	180	upstream	180	ZNF696
chr8	144373394	144373422	29	*	X8134	79943	144373559	144382120	8562	+	136	upstream	136	ZNF696
chr8	144373564	144373656	93	*	X8135	79943	144373559	144382120	8562	+	0	inside	4	ZNF696
chr8	144623524	144623667	144	*	X8137	23144	144519825	144623620	103796	-	0	overlapStart	0	ZC3H3
chr8	144623835	144623925	91	*	X8138	23144	144519825	144623620	103796	-	214	upstream	214	ZC3H3
chr8	144679438	144679850	413	*	X8139	1936	144661867	144679845	17979	-	0	overlapStart	0	EEF1D
chr8	144679438	144679850	413	*	X8139	84948	144680074	144682485	2412	+	223	upstream	223	TIGD5
chr8	144699896	144700218	323	*	X8140	7264	144694788	144699732	4945	-	163	upstream	163	GFUS
chr8	144700256	144700317	62	*	X8141	7264	144694788	144699732	4945	-	523	upstream	523	GFUS
chr8	144717743	144718102	360	*	X8142	9831	144718183	144735900	17718	+	80	upstream	80	ZNF623
chr8	144718164	144718355	192	*	X8143	9831	144718183	144735900	17718	+	0	overlapStart	0	ZNF623
chr8	144766728	144766743	16	*	X8144	286075	144766622	144794977	28356	+	0	inside	105	ZNF707
chr8	144897818	144897875	58	*	X8145	23513	144873090	144897549	24460	-	268	upstream	268	SCRIB
chr8	144898065	144898279	215	*	X8146	23513	144873090	144897549	24460	-	515	upstream	515	SCRIB
chr8	144911311	144911323	13	*	X8147	22827	144898514	144911556	13043	-	0	inside	232	PUF60
chr8	144911404	144911602	199	*	X8148	22827	144898514	144911556	13043	-	0	overlapStart	0	PUF60
chr8	144911696	144911844	149	*	X8149	22827	144898514	144911556	13043	-	139	upstream	139	PUF60
chr8	145133291	145133369	79	*	X8151	54512	145133522	145135551	2030	+	152	upstream	152	EXOSC4
chr8	145133503	145133808	306	*	X8152	54512	145133522	145135551	2030	+	0	overlapStart	0	EXOSC4
chr8	145137382	145137425	44	*	X8153	8733	145137524	145141119	3596	+	98	upstream	98	GPAA1
chr8	145137696	145137712	17	*	X8154	8733	145137524	145141119	3596	+	0	inside	171	GPAA1
chr8	145158487	145158653	167	*	X8156	84232	145159305	145162515	3211	+	651	upstream	651	MAF1
chr8	145158745	145158913	169	*	X8157	81858	145153536	145159140	5605	-	0	inside	226	SHARPIN
chr8	145158745	145158913	169	*	X8157	84232	145159305	145162515	3211	+	391	upstream	391	MAF1
chr8	145515289	145515435	147	*	X8158	23246	145486056	145515120	29065	-	168	upstream	168	BOP1
chr8	145515289	145515435	147	*	X8158	3297	145515270	145538385	23116	+	0	inside	18	HSF1
chr8	145634405	145634702	298	*	X8159	29894	145618446	145634733	16288	-	0	inside	30	CPSF1
chr8	145653605	145653864	260	*	X8160	51160	145649000	145653927	4928	-	0	inside	62	VPS28
chr8	145690684	145690817	134	*	X8161	50626	145675315	145691031	15717	-	0	inside	213	CYHR1
chr8	145690684	145690817	134	*	X8161	90990	145691738	145699499	7762	+	920	upstream	920	KIFC2
chr8	145734326	145734468	143	*	X8163	113655	145734552	145736589	2038	+	83	upstream	83	MFSD3
chr8	145743058	145743168	111	*	X8165	9401	145736667	145743210	6544	-	0	inside	41	RECQL4
chr8	145743058	145743168	111	*	X8165	9684	145743349	145750559	7211	+	180	upstream	180	LRRC14
chr8	145752240	145752357	118	*	X8166	441381	145747761	145752416	4656	-	0	inside	58	LRRC24
chr8	145980752	145980904	153	*	X8169	90987	145946294	145980970	34677	-	0	inside	65	ZNF251
chr8	146017437	146017623	187	*	X8170	6132	146015154	146017805	2652	-	0	inside	181	RPL8
chr8	146017638	146017776	139	*	X8171	6132	146015154	146017805	2652	-	0	inside	28	RPL8
chr8	146024115	146024188	74	*	X8172	340385	146024261	146036554	12294	+	72	upstream	72	ZNF517
chr8	146024350	146024485	136	*	X8173	340385	146024261	146036554	12294	+	0	inside	88	ZNF517
chr8	146176235	146176284	50	*	X8176	7564	146155744	146176274	20531	-	0	overlapStart	0	ZNF16
chr8	146228280	146228411	132	*	X8177	286101	146198975	146228285	29311	-	0	overlapStart	0	ZNF252P
chr8	146228280	146228411	132	*	X8177	286103	146228197	146231432	3236	+	0	inside	82	ZNF252P-AS1
chr8	146228423	146228516	94	*	X8178	286101	146198975	146228285	29311	-	137	upstream	137	ZNF252P
chr8	146228423	146228516	94	*	X8178	286103	146228197	146231432	3236	+	0	inside	225	ZNF252P-AS1
chr8	146277833	146278091	259	*	X8179	65265	146277824	146281416	3593	+	0	inside	8	C8orf33
chr8	17013389	17013405	17	*	X8180	51201	17013836	17080241	66406	+	430	upstream	430	ZDHHC2
chr8	17013425	17013467	43	*	X8181	51201	17013836	17080241	66406	+	368	upstream	368	ZDHHC2
chr8	17104493	17104521	29	*	X8182	137492	17104401	17155533	51133	+	0	inside	91	VPS37A
chr8	17104493	17104521	29	*	X8182	29883	17086740	17104387	17648	-	105	upstream	105	CNOT7
chr8	1712096	1712104	9	*	X8183	2055	1711870	1734736	22867	+	0	inside	225	CLN8
chr8	17780049	17780062	14	*	X8184	5108	17780366	17887457	107092	+	303	upstream	303	PCM1
chr8	17780500	17780510	11	*	X8185	5108	17780366	17887457	107092	+	0	inside	133	PCM1
chr8	19674991	19675052	62	*	X8188	55174	19674918	19709586	34669	+	0	inside	72	INTS10
chr8	20054872	20055072	201	*	X8189	526	20054704	20079207	24504	+	0	inside	167	ATP6V1B2
chr8	21777000	21777018	19	*	X8190	23039	21777180	21864096	86917	+	161	upstream	161	XPO7
chr8	21777243	21777355	113	*	X8191	23039	21777180	21864096	86917	+	0	inside	62	XPO7
chr8	22102342	22102871	530	*	X8194	407037	22102475	22102556	82	-	0	includeFeature	0	MIR320A
chr8	22102342	22102871	530	*	X8194	661	22102619	22108680	6062	+	0	overlapStart	0	POLR3D
chr8	22224743	22224979	237	*	X8195	23516	22224762	22291640	66879	+	0	overlapStart	0	SLC39A14
chr8	22298324	22298465	142	*	X8196	5533	22298483	22398657	100175	+	17	upstream	17	PPP3CC
chr8	22298614	22298676	63	*	X8197	5533	22298483	22398657	100175	+	0	inside	130	PPP3CC
chr8	22455555	22455899	345	*	X8198	541565	22457114	22461662	4549	+	1214	upstream	1214	C8orf58
chr8	22461897	22461906	10	*	X8199	57805	22462145	22477983	15839	+	238	upstream	238	CCAR2
chr8	22462159	22462379	221	*	X8200	57805	22462145	22477983	15839	+	0	inside	13	CCAR2
chr8	22926428	22926537	110	*	X8205	8795	22877648	22926700	49053	-	0	inside	162	TNFRSF10B
chr8	23145662	23145721	60	*	X8207	203069	23145612	23153792	8181	+	0	inside	49	R3HCC1
chr8	23386421	23386644	224	*	X8208	51312	23386363	23430063	43701	+	0	inside	57	SLC25A37
chr8	25316427	25316829	403	*	X8209	157313	25316513	25365425	48913	+	0	overlapStart	0	CDCA2
chr8	25316427	25316829	403	*	X8209	54793	25285364	25315984	30621	-	442	upstream	442	KCTD9
chr8	26240303	26240317	15	*	X8210	665	26240523	26270644	30122	+	205	upstream	205	BNIP3L
chr8	26240345	26240604	260	*	X8211	665	26240523	26270644	30122	+	0	overlapStart	0	BNIP3L
chr8	26240632	26240643	12	*	X8212	665	26240523	26270644	30122	+	0	inside	108	BNIP3L
chr8	27348730	27348805	76	*	X8215	2053	27348519	27402439	53921	+	0	inside	210	EPHX2
chr8	27472174	27472197	24	*	X8216	1191	27454434	27472328	17895	-	0	inside	130	CLU
chr8	27695324	27695345	22	*	X8217	55872	27667138	27695572	28435	-	0	inside	226	PBK
chr8	28351638	28351842	205	*	X8221	7976	28351722	28431785	80064	+	0	overlapStart	0	FZD3
chr8	29940417	29940613	197	*	X8223	51669	29920631	29940649	20019	-	0	inside	35	SARAF
chr8	30515491	30515508	18	*	X8224	2961	30436031	30515738	79708	-	0	inside	229	GTF2E2
chr8	30890997	30891019	23	*	X8225	29942	30853321	30891231	37911	-	0	inside	211	PURG
chr8	30890997	30891019	23	*	X8225	7486	30890778	31031277	140500	+	0	inside	218	WRN
chr8	33330563	33330667	105	*	X8226	84750	33228344	33330664	102321	-	0	overlapStart	0	FUT10
chr8	33342395	33342733	339	*	X8227	84549	33342685	33358778	16094	+	0	overlapStart	0	MAK16
chr8	33370942	33371285	344	*	X8228	80185	33330904	33370703	39800	-	238	upstream	238	TTI2
chr8	37594140	37594309	170	*	X8229	11160	37594097	37615319	21223	+	0	inside	42	ERLIN2
chr8	37619887	37620007	121	*	X8230	11212	37620101	37637286	17186	+	93	upstream	93	PLPBP
chr8	37620177	37620333	157	*	X8231	11212	37620101	37637286	17186	+	0	inside	75	PLPBP
chr8	37707234	37707440	207	*	X8232	55290	37701398	37707431	6034	-	0	overlapStart	0	BRF2
chr8	37707585	37707630	46	*	X8233	55290	37701398	37707431	6034	-	153	upstream	153	BRF2
chr8	37756803	37756814	12	*	X8234	80223	37716465	37757015	40551	-	0	inside	200	RAB11FIP1
chr8	37756847	37756993	147	*	X8235	80223	37716465	37757015	40551	-	0	inside	21	RAB11FIP1
chr8	37962841	37962988	148	*	X8236	9070	37963011	37997598	34588	+	22	upstream	22	ASH2L
chr8	38089017	38089034	18	*	X8237	23259	38089009	38120287	31279	+	0	inside	7	DDHD2
chr8	38089083	38089114	32	*	X8238	23259	38089009	38120287	31279	+	0	inside	73	DDHD2
chr8	38326002	38326121	120	*	X8241	2260	38268656	38326352	57697	-	0	inside	230	FGFR1
chr8	38854466	38854555	90	*	X8242	83877	38846327	38854041	7715	-	424	upstream	424	TM2D2
chr8	38854466	38854555	90	*	X8242	8754	38854505	38962779	108275	+	0	overlapStart	0	ADAM9
chr8	41909796	41909906	111	*	X8243	7994	41786997	41909505	122509	-	290	upstream	290	KAT6A
chr8	42249420	42249515	96	*	X8246	7419	42249279	42263455	14177	+	0	inside	140	VDAC3
chr8	42752075	42752256	182	*	X8248	100616115	42751340	42751418	79	-	656	upstream	656	MIR4469
chr8	42752075	42752256	182	*	X8248	81790	42704780	42751866	47087	-	208	upstream	208	RNF170
chr8	42752075	42752256	182	*	X8248	84376	42752033	42885682	133650	+	0	inside	41	HOOK3
chr8	42911202	42911419	218	*	X8249	2339	42911442	42940932	29491	+	22	upstream	22	FNTA
chr8	42911457	42911543	87	*	X8250	2339	42911442	42940932	29491	+	0	inside	14	FNTA
chr8	42948628	42948629	2	*	X8251	84197	42948649	42978323	29675	+	19	upstream	19	POMK
chr8	48872539	48872894	356	*	X8252	4173	48872763	48890719	17957	+	0	overlapStart	0	MCM4
chr8	48872539	48872894	356	*	X8252	5591	48685669	48872743	187075	-	0	overlapStart	0	PRKDC
chr8	48873257	48873546	290	*	X8253	5591	48685669	48872743	187075	-	513	upstream	513	PRKDC
chr8	48873580	48873611	32	*	X8254	5591	48685669	48872743	187075	-	836	upstream	836	PRKDC
chr8	48920823	48921160	338	*	X8255	7336	48920995	48974454	53460	+	0	overlapStart	0	UBE2V2
chr8	52811485	52811617	133	*	X8257	115294	52730140	52811735	81596	-	0	inside	117	PCMTD1
chr8	52811825	52811828	4	*	X8258	115294	52730140	52811735	81596	-	89	upstream	89	PCMTD1
chr8	52811853	52811975	123	*	X8259	115294	52730140	52811735	81596	-	117	upstream	117	PCMTD1
chr8	53626890	53626999	110	*	X8260	9821	53535018	53627026	92009	-	0	inside	26	RB1CC1
chr8	53627101	53627160	60	*	X8261	9821	53535018	53627026	92009	-	74	upstream	74	RB1CC1
chr8	54755679	54756023	345	*	X8262	51606	54628103	54755871	127769	-	0	overlapStart	0	ATP6V1H
chr8	54934732	54934839	108	*	X8263	6917	54879116	54935008	55893	-	0	inside	168	TCEA1
chr8	54935004	54935086	83	*	X8264	6917	54879116	54935008	55893	-	0	overlapStart	0	TCEA1
chr8	55014370	55014443	74	*	X8265	10434	54958938	55014577	55640	-	0	inside	133	LYPLA1
chr8	55014465	55014475	11	*	X8266	10434	54958938	55014577	55640	-	0	inside	101	LYPLA1
chr8	55047710	55047751	42	*	X8267	29088	55047781	55061074	13294	+	29	upstream	29	MRPL15
chr8	55047778	55047892	115	*	X8268	29088	55047781	55061074	13294	+	0	overlapStart	0	MRPL15
chr8	55047913	55047925	13	*	X8269	29088	55047781	55061074	13294	+	0	inside	131	MRPL15
chr8	56685531	56685969	439	*	X8270	137695	56651320	56685885	34566	-	0	overlapStart	0	TMEM68
chr8	56685531	56685969	439	*	X8270	96764	56685791	56738005	52215	+	0	overlapStart	0	TGS1
chr8	56686025	56686203	179	*	X8271	137695	56651320	56685885	34566	-	139	upstream	139	TMEM68
chr8	56686025	56686203	179	*	X8271	96764	56685791	56738005	52215	+	0	inside	233	TGS1
chr8	56791564	56791650	87	*	X8272	4067	56792386	56925006	132621	+	735	upstream	735	LYN
chr8	56986806	56987182	377	*	X8273	26795	56986398	56986460	63	-	345	upstream	345	SNORD54
chr8	56986806	56987182	377	*	X8273	6224	56980739	56987140	6402	-	0	overlapStart	0	RPS20
chr8	57124358	57124443	86	*	X8274	5324	57073468	57123859	50392	-	498	upstream	498	PLAG1
chr8	57124358	57124443	86	*	X8274	79145	57124315	57131176	6862	+	0	inside	42	CHCHD7
chr8	57124460	57124474	15	*	X8275	5324	57073468	57123859	50392	-	600	upstream	600	PLAG1
chr8	57124460	57124474	15	*	X8275	79145	57124315	57131176	6862	+	0	inside	144	CHCHD7
chr8	59323939	59324032	94	*	X8277	137886	59323823	59364060	40238	+	0	inside	115	UBXN2B
chr8	59465602	59465665	64	*	X8278	6386	59465728	59495419	29692	+	62	upstream	62	SDCBP
chr8	59465799	59465966	168	*	X8279	6386	59465728	59495419	29692	+	0	inside	70	SDCBP
chr8	59465992	59466006	15	*	X8280	6386	59465728	59495419	29692	+	0	inside	263	SDCBP
chr8	59466020	59466030	11	*	X8281	6386	59465728	59495419	29692	+	0	inside	291	SDCBP
chr8	59571685	59572190	506	*	X8282	8439	59496064	59572404	76341	-	0	inside	213	NSMAF
chr8	59572318	59572420	103	*	X8283	8439	59496064	59572404	76341	-	0	overlapStart	0	NSMAF
chr8	61429559	61429590	32	*	X8284	5862	61429469	61536203	106735	+	0	inside	89	RAB2A
chr8	61591385	61591385	1	*	X8286	55636	61591324	61780586	189263	+	0	inside	60	CHD7
chr8	62626483	62626802	320	*	X8287	100616484	62627347	62627418	72	+	544	upstream	544	MIR4470
chr8	62626973	62627135	163	*	X8288	100616484	62627347	62627418	72	+	211	upstream	211	MIR4470
chr8	62626973	62627135	163	*	X8288	444	62413115	62627199	214085	-	0	inside	63	ASPH
chr8	63951171	63951324	154	*	X8289	8836	63927639	63951610	23972	-	0	inside	285	GGH
chr8	64080784	64080939	156	*	X8290	101410533	64080284	64081001	718	-	0	inside	61	YTHDF3-DT
chr8	64080784	64080939	156	*	X8290	253943	64081112	64125346	44235	+	172	upstream	172	YTHDF3
chr8	64081149	64081167	19	*	X8291	101410533	64080284	64081001	718	-	147	upstream	147	YTHDF3-DT
chr8	64081149	64081167	19	*	X8291	253943	64081112	64125346	44235	+	0	inside	36	YTHDF3
chr8	64081186	64081243	58	*	X8292	101410533	64080284	64081001	718	-	184	upstream	184	YTHDF3-DT
chr8	64081186	64081243	58	*	X8292	253943	64081112	64125346	44235	+	0	inside	73	YTHDF3
chr8	66754150	66754160	11	*	X8293	5150	66626569	66753969	127401	-	180	upstream	180	PDE7A
chr8	66754192	66754198	7	*	X8294	5150	66626569	66753969	127401	-	222	upstream	222	PDE7A
chr8	66754256	66754437	182	*	X8295	5150	66626569	66753969	127401	-	286	upstream	286	PDE7A
chr8	67341291	67341306	16	*	X8299	100505676	67331822	67341212	9391	-	78	upstream	78	RRS1-AS1
chr8	67341291	67341306	16	*	X8299	23212	67341263	67342968	1706	+	0	inside	27	RRS1
chr8	67525864	67525892	29	*	X8300	4603	67474410	67525480	51071	-	383	upstream	383	MYBL1
chr8	67579322	67579458	137	*	X8301	100533105	67579787	67774257	194471	+	328	upstream	328	C8orf44-SGK3
chr8	67579322	67579458	137	*	X8301	56260	67579787	67593377	13591	+	328	upstream	328	C8orf44
chr8	67579322	67579458	137	*	X8301	80124	67542488	67579452	36965	-	0	overlapStart	0	VCPIP1
chr8	67837492	67837803	312	*	X8307	641638	67834165	67837777	3613	-	0	overlapStart	0	SNHG6
chr8	67974334	67974653	320	*	X8308	10987	67955315	67974571	19257	-	0	overlapStart	0	COPS5
chr8	67974334	67974653	320	*	X8308	79848	67976603	68108849	132247	+	1949	upstream	1949	CSPP1
chr8	67974684	67974733	50	*	X8309	10987	67955315	67974571	19257	-	112	upstream	112	COPS5
chr8	67974684	67974733	50	*	X8309	79848	67976603	68108849	132247	+	1869	upstream	1869	CSPP1
chr8	68255997	68256009	13	*	X8310	10565	68085747	68255912	170166	-	84	upstream	84	ARFGEF1
chr8	68256033	68256050	18	*	X8311	10565	68085747	68255912	170166	-	120	upstream	120	ARFGEF1
chr8	68256157	68256231	75	*	X8312	10565	68085747	68255912	170166	-	244	upstream	244	ARFGEF1
chr8	68256273	68256320	48	*	X8313	10565	68085747	68255912	170166	-	360	upstream	360	ARFGEF1
chr8	71520426	71520598	173	*	X8314	23471	71485453	71520694	35242	-	0	inside	95	TRAM1
chr8	71520426	71520598	173	*	X8314	286190	71520812	71575513	54702	+	213	upstream	213	LACTB2-AS1
chr8	71581053	71581100	48	*	X8315	389668	71581600	71648177	66578	+	499	upstream	499	XKR9
chr8	71581116	71581416	301	*	X8316	389668	71581600	71648177	66578	+	183	upstream	183	XKR9
chr8	71581116	71581416	301	*	X8316	51110	71549501	71581447	31947	-	0	inside	30	LACTB2
chr8	73920662	73920699	38	*	X8317	7013	73921097	73959987	38891	+	397	upstream	397	TERF1
chr8	73921132	73921502	371	*	X8318	7013	73921097	73959987	38891	+	0	inside	34	TERF1
chr8	74205719	74205887	169	*	X8319	157506	74206837	74237520	30684	+	949	upstream	949	RDH10
chr8	74205719	74205887	169	*	X8319	6129	74202874	74205869	2996	-	0	overlapStart	0	RPL7
chr8	74207555	74207652	98	*	X8320	6129	74202874	74205869	2996	-	1685	upstream	1685	RPL7
chr8	74207753	74207888	136	*	X8321	6129	74202874	74205869	2996	-	1883	upstream	1883	RPL7
chr8	74790901	74790917	17	*	X8324	55284	74692332	74791145	98814	-	0	inside	227	UBE2W
chr8	74790942	74790985	44	*	X8325	55284	74692332	74791145	98814	-	0	inside	159	UBE2W
chr8	74791037	74791047	11	*	X8326	55284	74692332	74791145	98814	-	0	inside	97	UBE2W
chr8	74791264	74791294	31	*	X8327	55284	74692332	74791145	98814	-	118	upstream	118	UBE2W
chr8	74888377	74888642	266	*	X8328	54968	74888377	74895018	6642	+	0	inside	0	TMEM70
chr8	75234122	75234189	68	*	X8329	56704	75146939	75233562	86624	-	559	upstream	559	JPH1
chr8	75262638	75262901	264	*	X8330	54332	75262618	75279335	16718	+	0	inside	19	GDAP1
chr8	79578451	79578670	220	*	X8332	51101	79578282	79631997	53716	+	0	inside	168	ZC2HC1A
chr8	81083659	81084007	349	*	X8334	7163	80831095	81083836	252742	-	0	overlapStart	0	TPD52
chr8	82192395	82192411	17	*	X8337	2171	82192718	82197012	4295	+	306	upstream	306	FABP5
chr8	82192885	82193213	329	*	X8338	2171	82192718	82197012	4295	+	0	inside	166	FABP5
chr8	82598377	82598407	31	*	X8340	3612	82569151	82598589	29439	-	0	inside	181	IMPA1
chr8	82598423	82598595	173	*	X8341	3612	82569151	82598589	29439	-	0	overlapStart	0	IMPA1
chr8	82633356	82633533	178	*	X8342	79752	82613566	82633539	19974	-	0	inside	5	ZFAND1
chr8	82754266	82754367	102	*	X8343	64089	82711818	82754521	42704	-	0	inside	153	SNX16
chr8	82754379	82754479	101	*	X8344	64089	82711818	82754521	42704	-	0	inside	41	SNX16
chr8	82754764	82754945	182	*	X8345	64089	82711818	82754521	42704	-	242	upstream	242	SNX16
chr8	82754960	82755050	91	*	X8346	64089	82711818	82754521	42704	-	438	upstream	438	SNX16
chr8	86132343	86132372	30	*	X8348	377677	86132845	86352138	219294	+	472	upstream	472	CA13
chr8	86132343	86132372	30	*	X8348	401466	86126288	86132643	6356	-	0	inside	270	RBIS
chr8	87526717	87526918	202	*	X8349	8895	87526656	87573726	47071	+	0	inside	60	CPNE3
chr8	8860389	8860568	180	*	X8350	90459	8860314	8890849	30536	+	0	inside	74	ERI1
chr8	90769888	90770186	299	*	X8351	8767	90769975	90803292	33318	+	0	overlapStart	0	RIPK2
chr8	90996520	90996951	432	*	X8353	4683	90945564	90996899	51336	-	0	overlapStart	0	NBN
chr8	91013364	91013453	90	*	X8354	1666	91013580	91064227	50648	+	126	upstream	126	DECR1
chr8	91013479	91013803	325	*	X8355	1666	91013580	91064227	50648	+	0	overlapStart	0	DECR1
chr8	92052929	92053068	140	*	X8359	55529	92006502	92053203	46702	-	0	inside	134	PIP4P2
chr8	94713328	94713339	12	*	X8360	642924	94358695	94712661	353967	-	666	upstream	666	LINC00535
chr8	94752566	94752620	55	*	X8361	55472	94752339	94753047	709	+	0	inside	226	RBM12B-AS1
chr8	94753019	94753234	216	*	X8362	389677	94743731	94753224	9494	-	0	overlapStart	0	RBM12B
chr8	94767350	94767395	46	*	X8363	91147	94767072	94830347	63276	+	0	inside	277	TMEM67
chr8	94928758	94928823	66	*	X8364	100616169	94928250	94928347	98	-	410	upstream	410	MIR378D2
chr8	94928758	94928823	66	*	X8364	54704	94929083	94938296	9214	+	259	upstream	259	PDP1
chr8	94929119	94929222	104	*	X8365	100616169	94928250	94928347	98	-	771	upstream	771	MIR378D2
chr8	94929119	94929222	104	*	X8365	54704	94929083	94938296	9214	+	0	inside	35	PDP1
chr8	94929391	94929411	21	*	X8366	100616169	94928250	94928347	98	-	1043	upstream	1043	MIR378D2
chr8	95487069	95487094	26	*	X8367	25788	95384188	95487343	103156	-	0	inside	248	RAD54B
chr8	95487111	95487311	201	*	X8368	25788	95384188	95487343	103156	-	0	inside	31	RAD54B
chr8	95565975	95566045	71	*	X8369	25962	95500005	95565746	65742	-	228	upstream	228	VIRMA
chr8	95731653	95732449	797	*	X8370	286148	95732103	95806076	73974	+	0	overlapStart	0	DPY19L4
chr8	95835574	95835594	21	*	X8372	55656	95835518	95892721	57204	+	0	inside	55	INTS8
chr8	96146022	96146263	242	*	X8375	79666	96145949	96168913	22965	+	0	inside	72	PLEKHF2
chr8	96281543	96281950	408	*	X8376	157657	96257141	96281462	24322	-	80	upstream	80	C8orf37
chr8	96282065	96282152	88	*	X8377	157657	96257141	96281462	24322	-	602	upstream	602	C8orf37
